,,,日時,デマンドID,予約種別,乗客ユニークID,passengerID,車両ID,乗車人数,キャンセル時刻,乗車時刻,降車時刻,乗車位置（緯度、経度）,乗車乗降ポイント,降車位置（緯度、経度）,降車乗降ポイント,乗車予定時間（初回）,乗車予定時間（最終）,降車予定時間（初回）,降車予定時間（最終）,希望乗車時間,希望時間（理論値）,乗車時間,のべ乗車時間,時間帯合計・分(秒切捨）,遅れ時間,待ち時間,待ち時間（平均）,待ち時間（中央値）,時間,降車,合成キー,評価,,,,
-,-,18,2018/11/2 18:38,8776,まちかど端末（店舗から）,0,917,1,1,,2018/11/2 18:41,2018/11/2 18:50,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/11/2 18:40,2018/11/2 18:40,2018/11/2 18:52,2018/11/2 18:52,,2018/11/2 18:38,0:08:31,0:08:31,,00,03,,,2018/11/2 18:38,2018/11/2 18:50,43406.776388888943406.7847222222,#N/A,,,,
-,-,18,2018/11/2 18:39,8777,乗客アプリ（地図から）,4764,210,8,6,,2018/11/2 18:52,2018/11/2 19:00,35.45435 139.631762,横浜ロイヤルパークホテル,35.441441 139.648505,横浜中華街朱雀門,2018/11/2 18:52,2018/11/2 18:52,2018/11/2 19:10,2018/11/2 19:10,,2018/11/2 18:39,0:07:48,0:46:48,,00,12,,,2018/11/2 18:39,2018/11/2 19:00,43406.777083333343406.7916666667,#N/A,,,,
-,-,18,2018/11/2 18:40,8778,まちかど端末（店舗から）,0,143,2,2,,2018/11/2 18:46,2018/11/2 18:52,35.453715 139.638133,横浜ワールドポーターズ,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/11/2 18:48,2018/11/2 18:48,2018/11/2 18:58,2018/11/2 18:58,,2018/11/2 18:40,0:06:48,0:13:36,,00,05,,,2018/11/2 18:40,2018/11/2 18:52,43406.777777777843406.7861111111,#N/A,,,,
-,-,18,2018/11/2 18:41,8779,まちかど端末（店舗から）,0,7,9,2,,2018/11/2 18:52,2018/11/2 18:59,35.45435 139.631762,横浜ロイヤルパークホテル,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/11/2 18:52,2018/11/2 18:52,2018/11/2 19:04,2018/11/2 19:05,,2018/11/2 18:41,0:07:01,0:14:02,,00,11,,,2018/11/2 18:41,2018/11/2 18:59,43406.778472222243406.7909722222,#N/A,,,,
-,-,18,2018/11/2 18:48,8781,まちかど端末（店舗から）,0,658,3,1,,2018/11/2 18:51,2018/11/2 19:03,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/11/2 18:53,2018/11/2 18:53,2018/11/2 19:03,2018/11/2 19:08,,2018/11/2 18:48,0:12:10,0:12:10,,00,02,,,2018/11/2 18:48,2018/11/2 19:03,43406.783333333343406.79375,#N/A,,,,
-,-,18,2018/11/2 18:51,8784,まちかど端末（店舗から）,0,501,9,1,,2018/11/2 18:53,2018/11/2 18:59,35.45435 139.631762,横浜ロイヤルパークホテル,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/11/2 18:53,2018/11/2 18:53,2018/11/2 19:04,2018/11/2 19:04,,2018/11/2 18:51,0:06:41,0:06:41,,00,01,,,2018/11/2 18:51,2018/11/2 18:59,43406.785416666743406.7909722222,#N/A,,,,
-,☆,18,2018/11/2 18:13,8754,乗客アプリ（地図から）,2156,400,1,1,2018/11/2 18:14,,,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/11/2 18:14,,2018/11/2 18:28,,,2018/11/2 18:13,0:00:00,0:00:00,,00,01,,,2018/11/2 18:13,1900/1/0 0:00,43406.75902777780,#N/A,,,,
★,☆,18,2018/11/2 18:17,8759,乗客アプリ（地図から）,4376,260,6,3,2018/11/2 18:17,,,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/11/2 18:27,,2018/11/2 18:35,,2018/11/2 18:27,2018/11/2 18:27,0:00:00,0:00:00,,00,00,,,2018/11/2 18:17,1900/1/0 0:00,43406.76180555560,#N/A,,,,
-,☆,18,2018/11/2 18:25,8768,乗客アプリ（地図から）,3436,987,1,1,2018/11/2 18:25,,,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.448676 139.635696,横浜平和プラザホテル,2018/11/2 18:42,,2018/11/2 18:54,,,2018/11/2 18:25,0:00:00,0:00:00,,00,16,,,2018/11/2 18:25,1900/1/0 0:00,43406.76736111110,#N/A,,,,
-,☆,18,2018/11/2 18:28,8771,乗客アプリ（目的地から）,3030,483,8,1,2018/11/2 18:30,,,35.447541 139.644914,シルク博物館,35.443908 139.635249,イセザキ・モール,2018/11/2 18:40,,2018/11/2 18:52,,,2018/11/2 18:28,0:00:00,0:00:00,,00,11,,,2018/11/2 18:28,1900/1/0 0:00,43406.76944444440,#N/A,,,,
-,☆,18,2018/11/2 18:36,8774,まちかど端末（店舗から）,0,16,9,1,2018/11/2 18:41,,,35.448676 139.635696,横浜平和プラザホテル,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/11/2 18:42,,2018/11/2 18:46,,,2018/11/2 18:36,0:00:00,0:00:00,,00,06,,,2018/11/2 18:36,1900/1/0 0:00,43406.7750,#N/A,,,,
-,☆,18,2018/11/2 18:38,8775,まちかど端末（乗降ポイントから）,0,627,2,4,2018/11/2 18:39,,,35.45435 139.631762,横浜ロイヤルパークホテル,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/11/2 18:41,,2018/11/2 18:55,,,2018/11/2 18:38,0:00:00,0:00:00,,00,03,,,2018/11/2 18:38,1900/1/0 0:00,43406.77638888890,#N/A,,,,
-,☆,18,2018/11/2 18:48,8780,乗客アプリ（目的地から）,4730,467,3,1,2018/11/2 18:48,,,35.456605 139.635327,横浜ベイホテル東急,35.454389 139.630904,横浜ランドマークタワー,2018/11/2 18:57,,2018/11/2 19:03,,,2018/11/2 18:48,0:00:00,0:00:00,,00,08,,,2018/11/2 18:48,1900/1/0 0:00,43406.78333333330,#N/A,,,,
-,☆,18,2018/11/2 18:50,8782,まちかど端末（店舗から）,0,770,4,2,2018/11/2 18:56,,,35.448676 139.635696,横浜平和プラザホテル,35.448801 139.636702,ホテルルートイン横浜馬車道,2018/11/2 18:55,,2018/11/2 19:00,,,2018/11/2 18:50,0:00:00,0:00:00,,00,06,,,2018/11/2 18:50,1900/1/0 0:00,43406.78472222220,#N/A,,,,
★,-,19,2018/11/2 18:50,8783,乗客アプリ（目的地から）,4730,626,3,1,,2018/11/2 18:58,2018/11/2 19:08,35.447546 139.64358,横浜開港資料館,35.456605 139.635327,横浜ベイホテル東急,2018/11/2 19:00,2018/11/2 19:00,2018/11/2 19:17,2018/11/2 19:17,2018/11/2 19:00,2018/11/2 19:00,0:09:46,0:09:46,247,00,00,03,03,2018/11/2 18:50,2018/11/2 19:08,43406.784722222243406.7972222222,#N/A,,,,
-,-,19,2018/11/2 19:08,8786,乗客アプリ（地図から）,2609,263,4,2,,2018/11/2 19:13,2018/11/2 19:18,35.450681 139.632446,横浜桜木町ワシントンホテル,35.447546 139.64358,横浜開港資料館,2018/11/2 19:12,2018/11/2 19:12,2018/11/2 19:20,2018/11/2 19:20,,2018/11/2 19:08,0:05:40,0:11:20,,01,05,,,2018/11/2 19:08,2018/11/2 19:18,43406.797222222243406.8041666667,#N/A,,,,
-,-,19,2018/11/2 19:08,8787,まちかど端末（店舗から）,0,886,1,1,,2018/11/2 19:11,2018/11/2 19:16,35.45435 139.631762,横浜ロイヤルパークホテル,35.443569 139.641792,ダイワロイネットホテル横浜公園,2018/11/2 19:13,2018/11/2 19:13,2018/11/2 19:23,2018/11/2 19:23,,2018/11/2 19:08,0:05:47,0:05:47,,00,02,,,2018/11/2 19:08,2018/11/2 19:16,43406.797222222243406.8027777778,#N/A,,,,
-,-,19,2018/11/2 19:09,8788,まちかど端末（店舗から）,0,732,3,1,,2018/11/2 19:10,2018/11/2 19:23,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/11/2 19:11,2018/11/2 19:11,2018/11/2 19:19,2018/11/2 19:30,,2018/11/2 19:09,0:13:35,0:13:35,,00,01,,,2018/11/2 19:09,2018/11/2 19:23,43406.797916666743406.8076388889,#N/A,,,,
★,-,19,2018/11/2 19:10,8789,乗客アプリ（地図から）,4770,66,3,3,,2018/11/2 19:17,2018/11/2 19:25,35.453715 139.638133,横浜ワールドポーターズ,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/11/2 19:20,2018/11/2 19:20,2018/11/2 19:34,2018/11/2 19:34,2018/11/2 19:20,2018/11/2 19:20,0:08:27,0:25:21,,00,00,,,2018/11/2 19:10,2018/11/2 19:25,43406.798611111143406.8090277778,#N/A,,,,
-,-,19,2018/11/2 19:18,8790,乗客アプリ（地図から）,1340,587,2,1,,2018/11/2 19:23,2018/11/2 19:28,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.456605 139.635327,横浜ベイホテル東急,2018/11/2 19:22,2018/11/2 19:22,2018/11/2 19:30,2018/11/2 19:30,,2018/11/2 19:18,0:04:55,0:04:55,,00,04,,,2018/11/2 19:18,2018/11/2 19:28,43406.804166666743406.8111111111,#N/A,,,,
-,-,19,2018/11/2 19:19,8791,乗客アプリ（地図から）,2433,563,6,2,,2018/11/2 19:24,2018/11/2 19:36,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/11/2 19:27,2018/11/2 19:27,2018/11/2 19:37,2018/11/2 19:37,,2018/11/2 19:19,0:12:10,0:24:20,,00,04,,,2018/11/2 19:19,2018/11/2 19:36,43406.804861111143406.8166666667,#N/A,,,,
★,-,19,2018/11/2 19:21,8792,乗客アプリ（地図から）,4376,305,1,3,,2018/11/2 19:26,2018/11/2 19:37,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/11/2 19:31,2018/11/2 19:31,2018/11/2 19:42,2018/11/2 19:42,2018/11/2 19:31,2018/11/2 19:31,0:11:18,0:33:54,,00,00,,,2018/11/2 19:21,2018/11/2 19:37,43406.8062543406.8173611111,肯定的,,,,
★,-,19,2018/11/2 19:24,8793,乗客アプリ（目的地から）,4639,557,4,1,,2018/11/2 19:35,2018/11/2 19:42,35.441002 139.650809,横浜元町ショッピングストリート,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/11/2 19:34,2018/11/2 19:34,2018/11/2 19:46,2018/11/2 19:46,2018/11/2 19:34,2018/11/2 19:34,0:07:37,0:07:37,,00,00,,,2018/11/2 19:24,2018/11/2 19:42,43406.808333333343406.8208333333,#N/A,,,,
-,-,19,2018/11/2 19:27,8794,乗客アプリ（地図から）,3537,867,5,1,,2018/11/2 19:29,2018/11/2 19:36,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/11/2 19:29,2018/11/2 19:29,2018/11/2 19:39,2018/11/2 19:39,,2018/11/2 19:27,0:07:00,0:07:00,,00,01,,,2018/11/2 19:27,2018/11/2 19:36,43406.810416666743406.8166666667,#N/A,,,,
-,-,19,2018/11/2 19:27,8795,乗客アプリ（地図から）,3698,244,3,2,,2018/11/2 19:36,2018/11/2 19:45,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.443908 139.635249,イセザキ・モール,2018/11/2 19:33,2018/11/2 19:33,2018/11/2 19:46,2018/11/2 19:46,,2018/11/2 19:27,0:08:26,0:16:52,,03,09,,,2018/11/2 19:27,2018/11/2 19:45,43406.810416666743406.8229166667,#N/A,,,,
-,-,19,2018/11/2 19:30,8796,乗客アプリ（簡単予約）,4026,732,2,1,,2018/11/2 19:35,2018/11/2 19:43,35.452963 139.642093,横浜赤レンガ倉庫,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/11/2 19:34,2018/11/2 19:34,2018/11/2 19:45,2018/11/2 19:45,,2018/11/2 19:30,0:08:17,0:08:17,,00,04,,,2018/11/2 19:30,2018/11/2 19:43,43406.812543406.8215277778,肯定的,,,,
-,-,19,2018/11/2 19:31,8797,まちかど端末（乗降ポイントから）,0,944,7,1,,2018/11/2 19:38,2018/11/2 19:44,35.455715 139.638114,横浜みなとみらい万葉倶楽部,35.445857 139.647636,ホテルモントレ横浜,2018/11/2 19:36,2018/11/2 19:37,2018/11/2 19:45,2018/11/2 19:47,,2018/11/2 19:31,0:05:58,0:05:58,,02,07,,,2018/11/2 19:31,2018/11/2 19:44,43406.813194444443406.8222222222,#N/A,,,,
-,-,19,2018/11/2 19:32,8798,まちかど端末（乗降ポイントから）,0,720,7,2,,2018/11/2 19:38,2018/11/2 19:44,35.455715 139.638114,横浜みなとみらい万葉倶楽部,35.445857 139.647636,ホテルモントレ横浜,2018/11/2 19:38,2018/11/2 19:38,2018/11/2 19:48,2018/11/2 19:48,,2018/11/2 19:32,0:05:57,0:11:54,,00,06,,,2018/11/2 19:32,2018/11/2 19:44,43406.813888888943406.8222222222,#N/A,,,,
-,-,19,2018/11/2 19:36,8799,乗客アプリ（地図から）,3217,701,5,1,,2018/11/2 19:42,2018/11/2 19:53,35.443659 139.650847,横浜マリンタワー,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/11/2 19:45,2018/11/2 19:45,2018/11/2 19:58,2018/11/2 19:58,,2018/11/2 19:36,0:10:38,0:10:38,,00,05,,,2018/11/2 19:36,2018/11/2 19:53,43406.816666666743406.8284722222,#N/A,,,,
★,-,19,2018/11/2 19:44,8800,乗客アプリ（目的地から）,4033,13,3,4,,2018/11/2 19:59,2018/11/2 20:06,35.443908 139.635249,イセザキ・モール,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/11/2 19:54,2018/11/2 19:54,2018/11/2 20:08,2018/11/2 20:08,2018/11/2 19:54,2018/11/2 19:54,0:06:24,0:25:36,,05,05,,,2018/11/2 19:44,2018/11/2 20:06,43406.822222222243406.8375,#N/A,,,,
-,-,19,2018/11/2 19:44,8801,まちかど端末（店舗から）,0,876,4,2,,2018/11/2 19:49,2018/11/2 19:58,35.453715 139.638133,横浜ワールドポーターズ,35.441002 139.650809,横浜元町ショッピングストリート,2018/11/2 19:49,2018/11/2 19:49,2018/11/2 20:03,2018/11/2 20:03,,2018/11/2 19:44,0:09:11,0:18:22,,00,04,,,2018/11/2 19:44,2018/11/2 19:58,43406.822222222243406.8319444444,#N/A,,,,
-,-,19,2018/11/2 19:46,8802,乗客アプリ（地図から）,3713,994,7,1,,2018/11/2 19:48,2018/11/2 19:55,35.44291 139.650404,みなとみらい線　元町・中華街駅,35.443908 139.635249,イセザキ・モール,2018/11/2 19:47,2018/11/2 19:47,2018/11/2 19:56,2018/11/2 19:56,,2018/11/2 19:46,0:06:20,0:06:20,,00,02,,,2018/11/2 19:46,2018/11/2 19:55,43406.823611111143406.8298611111,#N/A,,,,
★,☆,19,2018/11/2 18:02,8751,乗客アプリ（目的地から）,4488,915,3,2,2018/11/2 18:47,,,35.452963 139.642093,横浜赤レンガ倉庫,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/11/2 19:02,,2018/11/2 19:14,,2018/11/2 19:02,2018/11/2 19:02,0:00:00,0:00:00,,00,00,,,2018/11/2 18:02,1900/1/0 0:00,43406.75138888890,#N/A,,,,
★,☆,19,2018/11/2 19:06,8785,乗客アプリ（地図から）,2609,264,4,1,2018/11/2 19:06,,,35.450681 139.632446,横浜桜木町ワシントンホテル,35.447546 139.64358,横浜開港資料館,2018/11/2 19:16,,2018/11/2 19:23,,2018/11/2 19:16,2018/11/2 19:16,0:00:00,0:00:00,,00,00,,,2018/11/2 19:06,1900/1/0 0:00,43406.79583333330,#N/A,,,,
★,-,20,2018/11/2 19:52,8803,まちかど端末（店舗から）,0,296,1,1,,2018/11/2 20:03,2018/11/2 20:07,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.450447 139.635947,みなとみらい線　馬車道駅,2018/11/2 20:02,2018/11/2 20:02,2018/11/2 20:10,2018/11/2 20:10,2018/11/2 20:02,2018/11/2 20:02,0:04:32,0:04:32,286,01,01,03,03,2018/11/2 19:52,2018/11/2 20:07,43406.827777777843406.8381944444,#N/A,,,,
-,-,20,2018/11/2 20:01,8804,乗客アプリ（目的地から）,4596,660,6,1,,2018/11/2 20:08,2018/11/2 20:15,35.45435 139.631762,横浜ロイヤルパークホテル,35.443908 139.635249,イセザキ・モール,2018/11/2 20:08,2018/11/2 20:08,2018/11/2 20:17,2018/11/2 20:17,,2018/11/2 20:01,0:06:52,0:06:52,,00,06,,,2018/11/2 20:01,2018/11/2 20:15,43406.834027777843406.84375,#N/A,,,,
-,-,20,2018/11/2 20:02,8805,乗客アプリ（地図から）,3588,469,5,2,,2018/11/2 20:04,2018/11/2 20:11,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/11/2 20:04,2018/11/2 20:04,2018/11/2 20:16,2018/11/2 20:16,,2018/11/2 20:02,0:06:54,0:13:48,,00,01,,,2018/11/2 20:02,2018/11/2 20:11,43406.834722222243406.8409722222,#N/A,,,,
★,-,20,2018/11/2 20:04,8806,乗客アプリ（目的地から）,4019,616,2,3,,2018/11/2 20:18,2018/11/2 20:29,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.443908 139.635249,イセザキ・モール,2018/11/2 20:14,2018/11/2 20:14,2018/11/2 20:26,2018/11/2 20:26,2018/11/2 20:14,2018/11/2 20:14,0:11:21,0:34:03,,04,04,,,2018/11/2 20:04,2018/11/2 20:29,43406.836111111143406.8534722222,#N/A,,,,
-,-,20,2018/11/2 20:04,8807,乗客アプリ（地図から）,3445,610,4,1,,2018/11/2 20:09,2018/11/2 20:15,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.443704 139.651332,ホテルメルパルク横浜,2018/11/2 20:09,2018/11/2 20:09,2018/11/2 20:15,2018/11/2 20:15,,2018/11/2 20:04,0:06:02,0:06:02,,00,05,,,2018/11/2 20:04,2018/11/2 20:15,43406.836111111143406.84375,#N/A,,,,
-,-,20,2018/11/2 20:14,8808,乗客アプリ（地図から）,1867,604,4,1,,2018/11/2 20:19,2018/11/2 20:25,35.44291 139.650404,みなとみらい線　元町・中華街駅,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/11/2 20:20,2018/11/2 20:20,2018/11/2 20:31,2018/11/2 20:31,,2018/11/2 20:14,0:06:20,0:06:20,,00,05,,,2018/11/2 20:14,2018/11/2 20:25,43406.843055555643406.8506944444,#N/A,,,,
-,-,20,2018/11/2 20:15,8809,乗客アプリ（目的地から）,4766,437,8,2,,2018/11/2 20:19,2018/11/2 20:28,35.45435 139.631762,横浜ロイヤルパークホテル,35.443073 139.651914,横浜人形の家,2018/11/2 20:18,2018/11/2 20:18,2018/11/2 20:32,2018/11/2 20:32,,2018/11/2 20:15,0:09:11,0:18:22,,00,03,,,2018/11/2 20:15,2018/11/2 20:28,43406.8437543406.8527777778,#N/A,,,,
★,-,20,2018/11/2 20:16,8810,乗客アプリ（目的地から）,2339,90,7,1,,2018/11/2 20:21,2018/11/2 20:25,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.456605 139.635327,横浜ベイホテル東急,2018/11/2 20:26,2018/11/2 20:26,2018/11/2 20:36,2018/11/2 20:36,2018/11/2 20:26,2018/11/2 20:26,0:04:34,0:04:34,,00,00,,,2018/11/2 20:16,2018/11/2 20:25,43406.844444444443406.8506944444,#N/A,,,,
-,-,20,2018/11/2 20:18,8811,まちかど端末（店舗から）,0,773,5,2,,2018/11/2 20:20,2018/11/2 20:35,35.452963 139.642093,横浜赤レンガ倉庫,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/11/2 20:21,2018/11/2 20:21,2018/11/2 20:32,2018/11/2 20:32,,2018/11/2 20:18,0:15:03,0:30:06,,00,02,,,2018/11/2 20:18,2018/11/2 20:35,43406.845833333343406.8576388889,#N/A,,,,
-,-,20,2018/11/2 20:19,8812,まちかど端末（店舗から）,0,764,10,1,,2018/11/2 20:25,2018/11/2 20:28,35.443704 139.651332,ホテルメルパルク横浜,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/11/2 20:24,2018/11/2 20:24,2018/11/2 20:28,2018/11/2 20:28,,2018/11/2 20:19,0:03:37,0:03:37,,01,05,,,2018/11/2 20:19,2018/11/2 20:28,43406.846527777843406.8527777778,#N/A,,,,
-,-,20,2018/11/2 20:19,8813,乗客アプリ（目的地から）,1742,585,6,1,,2018/11/2 20:23,2018/11/2 20:33,35.441441 139.648505,横浜中華街朱雀門,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/11/2 20:23,2018/11/2 20:23,2018/11/2 20:40,2018/11/2 20:40,,2018/11/2 20:19,0:09:34,0:09:34,,00,04,,,2018/11/2 20:19,2018/11/2 20:33,43406.846527777843406.85625,#N/A,,,,
★,-,20,2018/11/2 20:21,8814,乗客アプリ（地図から）,4668,50,5,1,,2018/11/2 20:29,2018/11/2 20:35,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/11/2 20:31,2018/11/2 20:31,2018/11/2 20:38,2018/11/2 20:38,2018/11/2 20:31,2018/11/2 20:31,0:06:16,0:06:16,,00,00,,,2018/11/2 20:21,2018/11/2 20:35,43406.847916666743406.8576388889,肯定的,,,,
-,-,20,2018/11/2 20:22,8815,まちかど端末（店舗から）,0,30,9,2,,2018/11/2 20:25,2018/11/2 20:30,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/11/2 20:26,2018/11/2 20:26,2018/11/2 20:36,2018/11/2 20:36,,2018/11/2 20:22,0:04:54,0:09:48,,00,03,,,2018/11/2 20:22,2018/11/2 20:30,43406.848611111143406.8541666667,#N/A,,,,
★,-,20,2018/11/2 20:22,8816,乗客アプリ（目的地から）,4488,81,1,2,,2018/11/2 20:31,2018/11/2 20:39,35.452963 139.642093,横浜赤レンガ倉庫,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/11/2 20:32,2018/11/2 20:32,2018/11/2 20:44,2018/11/2 20:44,2018/11/2 20:32,2018/11/2 20:32,0:07:18,0:14:36,,00,00,,,2018/11/2 20:22,2018/11/2 20:39,43406.848611111143406.8604166667,#N/A,,,,
-,-,20,2018/11/2 20:27,8817,乗客アプリ（地図から）,4734,674,10,1,,2018/11/2 20:33,2018/11/2 20:44,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/11/2 20:34,2018/11/2 20:34,2018/11/2 20:49,2018/11/2 20:49,,2018/11/2 20:27,0:10:24,0:10:24,,00,05,,,2018/11/2 20:27,2018/11/2 20:44,43406.852083333343406.8638888889,#N/A,,,,
-,-,20,2018/11/2 20:28,8818,乗客アプリ（目的地から）,1328,770,2,1,,2018/11/2 20:30,2018/11/2 20:37,35.443908 139.635249,イセザキ・モール,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/11/2 20:30,2018/11/2 20:30,2018/11/2 20:43,2018/11/2 20:43,,2018/11/2 20:28,0:07:35,0:07:35,,00,01,,,2018/11/2 20:28,2018/11/2 20:37,43406.852777777843406.8590277778,#N/A,,,,
-,-,20,2018/11/2 20:33,8819,乗客アプリ（目的地から）,3445,307,8,1,,2018/11/2 20:37,2018/11/2 20:50,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/11/2 20:34,2018/11/2 20:34,2018/11/2 20:44,2018/11/2 20:58,,2018/11/2 20:33,0:12:34,0:12:34,,02,04,,,2018/11/2 20:33,2018/11/2 20:50,43406.8562543406.8680555556,肯定的,,,,
-,-,20,2018/11/2 20:34,8820,まちかど端末（店舗から）,0,491,4,3,,2018/11/2 20:41,2018/11/2 20:47,35.456605 139.635327,横浜ベイホテル東急,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/11/2 20:40,2018/11/2 20:40,2018/11/2 20:49,2018/11/2 20:49,,2018/11/2 20:34,0:06:04,0:18:12,,00,06,,,2018/11/2 20:34,2018/11/2 20:47,43406.856944444443406.8659722222,#N/A,,,,
★,-,20,2018/11/2 20:38,8821,乗客アプリ（地図から）,2156,178,8,1,,2018/11/2 20:44,2018/11/2 20:56,35.445857 139.647636,ホテルモントレ横浜,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/11/2 20:48,2018/11/2 20:48,2018/11/2 21:05,2018/11/2 21:05,2018/11/2 20:48,2018/11/2 20:48,0:11:32,0:11:32,,00,00,,,2018/11/2 20:38,2018/11/2 20:56,43406.859722222243406.8722222222,#N/A,,,,
-,-,20,2018/11/2 20:46,8822,乗客アプリ（地図から）,3913,600,10,2,,2018/11/2 20:53,2018/11/2 21:00,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/11/2 20:50,2018/11/2 20:50,2018/11/2 21:04,2018/11/2 21:04,,2018/11/2 20:46,0:07:53,0:15:46,,02,06,,,2018/11/2 20:46,2018/11/2 21:00,43406.865277777843406.875,#N/A,,,,
-,-,20,2018/11/2 20:48,8823,乗客アプリ（地図から）,2835,248,4,2,,2018/11/2 20:52,2018/11/2 20:58,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/11/2 20:52,2018/11/2 20:52,2018/11/2 21:02,2018/11/2 21:02,,2018/11/2 20:48,0:06:44,0:13:28,,00,03,,,2018/11/2 20:48,2018/11/2 20:58,43406.866666666743406.8736111111,#N/A,,,,
★,-,20,2018/11/2 20:49,8824,乗客アプリ（目的地から）,3839,373,2,1,,2018/11/2 20:59,2018/11/2 21:05,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.450447 139.635947,みなとみらい線　馬車道駅,2018/11/2 20:59,2018/11/2 20:59,2018/11/2 21:07,2018/11/2 21:07,2018/11/2 20:59,2018/11/2 20:59,0:06:03,0:06:03,,00,00,,,2018/11/2 20:49,2018/11/2 21:05,43406.867361111143406.8784722222,肯定的,,,,
-,-,20,2018/11/2 20:49,8825,乗客アプリ（目的地から）,1747,666,5,1,,2018/11/2 20:54,2018/11/2 20:59,35.452963 139.642093,横浜赤レンガ倉庫,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/11/2 20:52,2018/11/2 20:52,2018/11/2 21:02,2018/11/2 21:02,,2018/11/2 20:49,0:05:48,0:05:48,,01,04,,,2018/11/2 20:49,2018/11/2 20:59,43406.867361111143406.8743055556,#N/A,,,,
-,-,20,2018/11/2 20:55,8827,まちかど端末（店舗から）,0,974,6,2,,2018/11/2 20:58,2018/11/2 21:03,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/11/2 20:59,2018/11/2 20:59,2018/11/2 21:08,2018/11/2 21:08,,2018/11/2 20:55,0:05:06,0:10:12,,00,03,,,2018/11/2 20:55,2018/11/2 21:03,43406.871527777843406.8770833333,#N/A,,,,
-,-,20,2018/11/2 20:58,8828,乗客アプリ（地図から）,3674,644,1,1,,2018/11/2 21:02,2018/11/2 21:09,35.448801 139.636702,ホテルルートイン横浜馬車道,35.441441 139.648505,横浜中華街朱雀門,2018/11/2 21:00,2018/11/2 21:00,2018/11/2 21:08,2018/11/2 21:08,,2018/11/2 20:58,0:06:13,0:06:13,,02,04,,,2018/11/2 20:58,2018/11/2 21:09,43406.873611111143406.88125,#N/A,,,,
