,,,日時,乗車ID,デマンドID,予約種別,乗客ユニークID,passengerID,車両ID,乗車人数,キャンセル時刻,乗車時刻,降車時刻,乗車位置（緯度、経度）,乗車乗降ポイント,降車位置（緯度、経度）,降車乗降ポイント,乗車予定時間（初回）,乗車予定時間（最終）,降車予定時間（初回）,降車予定時間（最終）,希望乗車時間,希望時間（理論値）,乗車時間,のべ乗車時間,時間帯合計・分(秒切捨）,遅れ時間,待ち時間,待ち時間（平均）,待ち時間（中央値）,,,
-,-,19,2018/11/28 19:33,117-341-SUN,21481,乗客アプリ（地図から）,7489,187,3,1,,2018/11/28 19:36,2018/11/28 19:47,35.454389 139.630904,横浜ランドマークタワー,35.445783 139.642958,横浜情報文化センター,2018/11/28 19:37,2018/11/28 19:37,2018/11/28 19:47,2018/11/28 19:53,,2018/11/28 19:33,0:11:01,0:11:01,,00,03,,,,,
-,-,19,2018/11/28 19:33,033-421-YELLOW,21482,まちかど端末（店舗から）,0,15,11,1,,2018/11/28 19:36,2018/11/28 19:41,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/28 19:35,2018/11/28 19:35,2018/11/28 19:44,2018/11/28 19:44,,2018/11/28 19:33,0:04:30,0:04:30,,01,03,,,,,
★,-,19,2018/11/28 19:33,069-427-BANANA,21483,乗客アプリ（Myルートから）,3144,312,3,1,,2018/11/28 19:39,2018/11/28 19:53,35.456605 139.635327,横浜ベイホテル東急,35.443569 139.641792,ダイワロイネットホテル横浜公園,2018/11/28 19:43,2018/11/28 19:43,2018/11/28 19:55,2018/11/28 19:55,2018/11/28 19:43,2018/11/28 19:43,0:13:48,0:13:48,,00,00,,,,,
-,-,19,2018/11/28 19:34,033-422-YELLOW,21484,まちかど端末（乗降ポイントから）,0,437,5,1,,2018/11/28 19:37,2018/11/28 19:42,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.456605 139.635327,横浜ベイホテル東急,2018/11/28 19:36,2018/11/28 19:36,2018/11/28 19:47,2018/11/28 19:47,,2018/11/28 19:34,0:05:24,0:05:24,,00,02,,,,,
-,-,19,2018/11/28 19:39,118-063-SUN,21486,乗客アプリ（目的地から）,7674,454,15,1,,2018/11/28 19:43,2018/11/28 19:52,35.448801 139.636702,ホテルルートイン横浜馬車道,35.441441 139.648505,横浜中華街朱雀門,2018/11/28 19:42,2018/11/28 19:42,2018/11/28 19:49,2018/11/28 19:49,,2018/11/28 19:39,0:09:21,0:09:21,,01,04,,,,,
-,-,19,2018/11/28 19:40,020-539-GREEN 021-304-GREEN 021-305-GREEN,21487,乗客アプリ（地図から）,5945,276,13,3,,2018/11/28 19:43,2018/11/28 19:48,35.448676 139.635696,横浜平和プラザホテル,35.453715 139.638133,横浜ワールドポーターズ,2018/11/28 19:44,2018/11/28 19:44,2018/11/28 19:53,2018/11/28 19:53,,2018/11/28 19:40,0:04:13,0:12:39,,00,03,,,,,
★,-,19,2018/11/28 19:40,036-309-YELLOW 036-310-YELLOW,21488,乗客アプリ（目的地から）,3030,375,3,2,,2018/11/28 19:50,2018/11/28 19:55,35.447541 139.644914,シルク博物館,35.443908 139.635249,イセザキ・モール,2018/11/28 19:50,2018/11/28 19:50,2018/11/28 20:01,2018/11/28 20:01,2018/11/28 19:50,2018/11/28 19:50,0:05:22,0:10:44,,00,00,,,,,
-,-,19,2018/11/28 19:50,019-011-RED,21490,乗客アプリ（地図から）,3441,111,4,1,,2018/11/28 19:54,2018/11/28 19:58,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.448801 139.636702,ホテルルートイン横浜馬車道,2018/11/28 19:53,2018/11/28 19:53,2018/11/28 20:02,2018/11/28 20:02,,2018/11/28 19:50,0:04:29,0:04:29,,00,03,,,,,
-,-,19,2018/11/28 19:53,065-061-BANANA,21492,乗客アプリ（地図から）,4054,579,7,1,,2018/11/28 19:57,2018/11/28 20:02,35.456605 139.635327,横浜ベイホテル東急,35.448801 139.636702,ホテルルートイン横浜馬車道,2018/11/28 19:57,2018/11/28 19:57,2018/11/28 20:05,2018/11/28 20:05,,2018/11/28 19:53,0:05:09,0:05:09,,00,03,,,,,
-,-,19,2018/11/28 19:57,076-128-ORANGE 076-126-ORANGE 076-127-ORANGE,21493,まちかど端末（乗降ポイントから）,0,988,6,3,,2018/11/28 20:00,2018/11/28 20:06,35.452963 139.642093,横浜赤レンガ倉庫,35.45435 139.631762,横浜ロイヤルパークホテル,2018/11/28 19:59,2018/11/28 19:59,2018/11/28 20:11,2018/11/28 20:11,,2018/11/28 19:57,0:05:44,0:17:12,,00,03,,,,,
-,-,19,2018/11/28 19:58,072-117-ORANGE 072-068-ORANGE,21494,まちかど端末（店舗から）,0,908,2,2,,2018/11/28 20:03,2018/11/28 20:09,35.45435 139.631762,横浜ロイヤルパークホテル,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/11/28 20:03,2018/11/28 20:03,2018/11/28 20:10,2018/11/28 20:10,,2018/11/28 19:58,0:05:52,0:11:44,,00,05,,,,,
★,☆,19,2018/11/28 18:50,111-379-SUN,21456,乗客アプリ（地図から）,5540,555,2,1,2018/11/28 18:50,,,35.450554 139.632616,横浜桜木町ワシントンホテル,35.452963 139.642093,横浜赤レンガ倉庫,2018/11/28 19:00,,2018/11/28 19:09,,2018/11/28 19:00,2018/11/28 19:00,0:00:00,0:00:00,,00,00,,,,,
★,☆,19,2018/11/28 18:56,104-476-SNOW,21459,乗客アプリ（地図から）,7599,449,7,1,2018/11/28 19:10,,,35.454389 139.630904,横浜ランドマークタワー,35.443569 139.641792,ダイワロイネットホテル横浜公園,2018/11/28 19:06,,2018/11/28 19:16,,2018/11/28 19:06,2018/11/28 19:06,0:00:00,0:00:00,,00,04,,,,,
★,☆,19,2018/11/28 19:11,063-791-BANANA 063-792-BANANA,21466,乗客アプリ（地図から）,5131,823,15,2,2018/11/28 19:12,,,35.448801 139.636702,ホテルルートイン横浜馬車道,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/11/28 19:21,,2018/11/28 19:35,,2018/11/28 19:21,2018/11/28 19:21,0:00:00,0:00:00,,00,00,,,,,
-,☆,19,2018/11/28 19:19,075-804-ORANGE,21473,乗客アプリ（目的地から）,5476,557,8,1,2018/11/28 19:20,,,35.443073 139.651914,横浜人形の家,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/11/28 19:21,,2018/11/28 19:26,,,2018/11/28 19:19,0:00:00,0:00:00,,00,01,,,,,
★,☆,19,2018/11/28 19:25,065-853-BANANA 065-871-BANANA 065-854-BANANA,21475,乗客アプリ（目的地から）,5930,830,11,3,2018/11/28 19:25,,,35.452963 139.642093,横浜赤レンガ倉庫,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/11/28 19:35,,2018/11/28 19:47,,2018/11/28 19:35,2018/11/28 19:35,0:00:00,0:00:00,,00,00,,,,※413行と同一人物と思われるため一番短い待ち時間を採用,
★,☆,19,2018/11/28 19:29,102-469-SNOW 102-467-SNOW,21476,乗客アプリ（地図から）,7188,864,10,2,2018/11/28 19:35,,,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.443908 139.635249,イセザキ・モール,2018/11/28 19:39,,2018/11/28 19:54,,2018/11/28 19:39,2018/11/28 19:39,0:00:00,0:00:00,,00,00,,,,,
★,☆,19,2018/11/28 19:32,065-854-BANANA,21479,乗客アプリ（目的地から）,5930,733,4,1,2018/11/28 19:32,,,35.452963 139.642093,横浜赤レンガ倉庫,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/11/28 19:42,,2018/11/28 19:52,,2018/11/28 19:42,2018/11/28 19:42,0:00:00,0:00:00,,00,,,,,※411行と同一人物と思われるため一番短い待ち時間を採用,
★,☆,19,2018/11/28 19:35,019-011-RED,21485,乗客アプリ（地図から）,3441,776,1,1,2018/11/28 19:45,,,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.448801 139.636702,ホテルルートイン横浜馬車道,2018/11/28 19:45,,2018/11/28 19:54,,2018/11/28 19:45,2018/11/28 19:45,0:00:00,0:00:00,,00,00,,,,,
-,☆,19,2018/11/28 19:50,076-130-ORANGE 076-120-ORANGE,21489,まちかど端末（店舗から）,0,609,5,2,2018/11/28 19:57,,,35.45435 139.631762,横浜ロイヤルパークホテル,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/11/28 19:52,,2018/11/28 20:01,,,2018/11/28 19:50,0:00:00,0:00:00,,00,06,,,,,
-,☆,19,2018/11/28 19:53,035-976-YELLOW 035-975-YELLOW,21491,まちかど端末（店舗から）,0,859,10,2,2018/11/28 19:59,,,35.452963 139.642093,横浜赤レンガ倉庫,35.456605 139.635327,横浜ベイホテル東急,2018/11/28 19:55,,2018/11/28 20:08,,,2018/11/28 19:53,0:00:00,0:00:00,,00,06,,,,,
-,-,20,2018/11/28 20:00,111-379-SUN,21495,乗客アプリ（Myルートから）,5540,680,10,1,,2018/11/28 20:03,2018/11/28 20:06,35.452963 139.642093,横浜赤レンガ倉庫,35.456605 139.635327,横浜ベイホテル東急,2018/11/28 20:01,2018/11/28 20:01,2018/11/28 20:13,2018/11/28 20:13,,2018/11/28 20:00,0:02:38,0:02:38,260,02,03,02,02,,,
★,-,20,2018/11/28 20:00,033-861-YELLOW 076-602-ORANGE 033-862-YELLOW,21496,乗客アプリ（目的地から）,6734,944,8,3,,2018/11/28 20:05,2018/11/28 20:18,35.441002 139.650809,横浜元町ショッピングストリート,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/11/28 20:10,2018/11/28 20:10,2018/11/28 20:30,2018/11/28 20:30,2018/11/28 20:10,2018/11/28 20:10,0:13:03,0:39:09,,00,00,,,,,
-,-,20,2018/11/28 20:01,167-994-CAKE,21497,乗客アプリ（目的地から）,2669,645,1,1,,2018/11/28 20:02,2018/11/28 20:10,35.454389 139.630904,横浜ランドマークタワー,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/11/28 20:03,2018/11/28 20:03,2018/11/28 20:14,2018/11/28 20:14,,2018/11/28 20:01,0:08:02,0:08:02,,00,00,,,,,
-,-,20,2018/11/28 20:05,118-404-SUN,21498,乗客アプリ（地図から）,5455,385,15,1,,2018/11/28 20:08,2018/11/28 20:14,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.452963 139.642093,横浜赤レンガ倉庫,2018/11/28 20:07,2018/11/28 20:07,2018/11/28 20:18,2018/11/28 20:18,,2018/11/28 20:05,0:05:27,0:05:27,,00,03,,,,,
-,-,20,2018/11/28 20:08,009-252-BLUE,21499,乗客アプリ（目的地から）,4851,260,3,1,,2018/11/28 20:11,2018/11/28 20:17,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.450447 139.635947,馬車道駅（みなとみらい線）,2018/11/28 20:11,2018/11/28 20:11,2018/11/28 20:18,2018/11/28 20:18,,2018/11/28 20:08,0:06:43,0:06:43,,00,02,,,,,
-,-,20,2018/11/28 20:09,034-095-YELLOW,21500,まちかど端末（店舗から）,0,386,6,1,,2018/11/28 20:14,2018/11/28 20:19,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/28 20:13,2018/11/28 20:13,2018/11/28 20:22,2018/11/28 20:22,,2018/11/28 20:09,0:05:40,0:05:40,,00,04,,,,,
-,-,20,2018/11/28 20:16,033-293-YELLOW 007-574-BLUE,21501,乗客アプリ（Myルートから）,1358,450,5,2,,2018/11/28 20:19,2018/11/28 20:31,35.452963 139.642093,横浜赤レンガ倉庫,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/28 20:18,2018/11/28 20:18,2018/11/28 20:29,2018/11/28 20:29,,2018/11/28 20:16,0:12:03,0:24:06,,01,03,,,,,
-,-,20,2018/11/28 20:18,006-844-BLUE,21502,乗客アプリ（目的地から）,2823,313,9,1,,2018/11/28 20:19,2018/11/28 20:24,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.456605 139.635327,横浜ベイホテル東急,2018/11/28 20:20,2018/11/28 20:20,2018/11/28 20:32,2018/11/28 20:32,,2018/11/28 20:18,0:04:28,0:04:28,,00,01,,,,,
-,-,20,2018/11/28 20:20,035-928-YELLOW 035-929-YELLOW,21503,まちかど端末（乗降ポイントから）,0,558,11,2,,2018/11/28 20:23,2018/11/28 20:27,35.452963 139.642093,横浜赤レンガ倉庫,35.445857 139.647636,ホテルモントレ横浜,2018/11/28 20:23,2018/11/28 20:23,2018/11/28 20:31,2018/11/28 20:31,,2018/11/28 20:20,0:03:53,0:07:46,,00,02,,,,,
★,-,20,2018/11/28 20:21,166-518-agekke,21504,乗客アプリ（地図から）,2990,124,5,1,,2018/11/28 20:28,2018/11/28 20:49,35.443908 139.635249,イセザキ・モール,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/11/28 20:31,2018/11/28 20:31,2018/11/28 20:46,2018/11/28 20:46,2018/11/28 20:31,2018/11/28 20:31,0:20:36,0:20:36,,00,00,,,,,
-,-,20,2018/11/28 20:22,167-994-CAKE,21505,乗客アプリ（目的地から）,2669,335,7,1,,2018/11/28 20:23,2018/11/28 20:28,35.44291 139.650404,元町・中華街駅（みなとみらい線）,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/28 20:25,2018/11/28 20:25,2018/11/28 20:36,2018/11/28 20:36,,2018/11/28 20:22,0:05:13,0:05:13,,00,01,,,,,
-,-,20,2018/11/28 20:24,076-154-ORANGE,21506,まちかど端末（店舗から）,0,826,8,1,,2018/11/28 20:28,2018/11/28 20:33,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/28 20:26,2018/11/28 20:26,2018/11/28 20:35,2018/11/28 20:35,,2018/11/28 20:24,0:04:23,0:04:23,,01,04,,,,,
-,-,20,2018/11/28 20:25,166-542-agekke 166-478-agekke,21507,乗客アプリ（地図から）,1338,859,9,2,,2018/11/28 20:28,2018/11/28 20:35,35.456605 139.635327,横浜ベイホテル東急,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/11/28 20:31,2018/11/28 20:31,2018/11/28 20:39,2018/11/28 20:39,,2018/11/28 20:25,0:06:35,0:13:10,,00,03,,,,,
-,-,20,2018/11/28 20:28,033-294-YELLOW,21508,まちかど端末（乗降ポイントから）,0,890,4,1,,2018/11/28 20:36,2018/11/28 20:43,35.452963 139.642093,横浜赤レンガ倉庫,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/28 20:34,2018/11/28 20:34,2018/11/28 20:44,2018/11/28 20:44,,2018/11/28 20:28,0:06:23,0:06:23,,02,08,,,,,
-,-,20,2018/11/28 20:32,035-859-YELLOW 035-858-YELLOW,21509,まちかど端末（乗降ポイントから）,0,866,7,2,,2018/11/28 20:36,2018/11/28 20:40,35.452963 139.642093,横浜赤レンガ倉庫,35.456605 139.635327,横浜ベイホテル東急,2018/11/28 20:36,2018/11/28 20:36,2018/11/28 20:49,2018/11/28 20:56,,2018/11/28 20:32,0:04:28,0:08:56,,00,03,,,,,
★,-,20,2018/11/28 20:33,166-491-agekke,21510,乗客アプリ（Myルートから）,2176,539,5,1,,2018/11/28 20:40,2018/11/28 20:46,35.456605 139.635327,横浜ベイホテル東急,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/11/28 20:43,2018/11/28 20:43,2018/11/28 20:50,2018/11/28 20:50,2018/11/28 20:43,2018/11/28 20:43,0:05:39,0:05:39,,00,00,,,,,
-,-,20,2018/11/28 20:35,005-783-BLUE,21512,乗客アプリ（Myルートから）,5702,343,11,1,,2018/11/28 20:41,2018/11/28 20:44,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.456605 139.635327,横浜ベイホテル東急,2018/11/28 20:40,2018/11/28 20:40,2018/11/28 20:52,2018/11/28 20:52,,2018/11/28 20:35,0:02:33,0:02:33,,01,05,,,,,
-,-,20,2018/11/28 20:36,035-976-YELLOW 035-975-YELLOW 166-550-agekke,21513,乗客アプリ（目的地から）,3162,889,6,3,,2018/11/28 20:38,2018/11/28 20:44,35.452963 139.642093,横浜赤レンガ倉庫,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/11/28 20:38,2018/11/28 20:38,2018/11/28 20:52,2018/11/28 20:52,,2018/11/28 20:36,0:06:36,0:19:48,,00,01,,,,,
★,-,20,2018/11/28 20:37,033-960-YELLOW,21514,乗客アプリ（Myルートから）,2737,335,3,1,,2018/11/28 20:39,2018/11/28 20:46,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.443908 139.635249,イセザキ・モール,2018/11/28 20:47,2018/11/28 20:47,2018/11/28 20:55,2018/11/28 20:55,2018/11/28 20:47,2018/11/28 20:47,0:07:40,0:07:40,,00,00,,,,,
-,-,20,2018/11/28 20:41,026-118-GREEN,21515,乗客アプリ（Myルートから）,6142,984,8,1,,2018/11/28 20:45,2018/11/28 20:52,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.450447 139.635947,馬車道駅（みなとみらい線）,2018/11/28 20:43,2018/11/28 20:43,2018/11/28 20:50,2018/11/28 20:50,,2018/11/28 20:41,0:06:50,0:06:50,,02,03,,,,,
-,-,20,2018/11/28 20:42,113-211-SUN,21516,乗客アプリ（目的地から）,1747,207,7,1,,2018/11/28 20:49,2018/11/28 20:55,35.452963 139.642093,横浜赤レンガ倉庫,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/28 20:47,2018/11/28 20:47,2018/11/28 20:57,2018/11/28 20:57,,2018/11/28 20:42,0:06:06,0:06:06,,01,06,,,,,
-,-,20,2018/11/28 20:43,022-238-GREEN,21517,乗客アプリ（Myルートから）,5081,106,1,1,,2018/11/28 20:46,2018/11/28 20:53,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/28 20:44,2018/11/28 20:44,2018/11/28 20:53,2018/11/28 20:53,,2018/11/28 20:43,0:06:43,0:06:43,,02,03,,,,,
-,-,20,2018/11/28 20:47,109-272-SNOW,21518,乗客アプリ（地図から）,1756,90,2,1,,2018/11/28 20:49,2018/11/28 20:55,35.445783 139.642958,横浜情報文化センター,35.441002 139.650809,横浜元町ショッピングストリート,2018/11/28 20:49,2018/11/28 20:49,2018/11/28 20:54,2018/11/28 20:54,,2018/11/28 20:47,0:05:38,0:05:38,,00,02,,,,,
-,-,20,2018/11/28 20:51,033-502-YELLOW,21519,まちかど端末（乗降ポイントから）,0,762,15,1,,2018/11/28 20:53,2018/11/28 20:58,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/11/28 20:53,2018/11/28 20:53,2018/11/28 20:59,2018/11/28 20:59,,2018/11/28 20:51,0:05:14,0:05:14,,00,02,,,,,
-,-,20,2018/11/28 20:52,025-529-GREEN,21520,乗客アプリ（地図から）,5351,602,5,1,,2018/11/28 20:54,2018/11/28 21:02,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.441441 139.648505,横浜中華街朱雀門,2018/11/28 20:53,2018/11/28 20:53,2018/11/28 21:08,2018/11/28 21:08,,2018/11/28 20:52,0:08:31,0:08:31,,00,02,,,,,
-,-,20,2018/11/28 20:58,031-048-YELLOW 031-047-YELLOW 031-046-YELLOW,21521,まちかど端末（店舗から）,0,825,3,3,,2018/11/28 21:01,2018/11/28 21:08,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/28 21:00,2018/11/28 21:00,2018/11/28 21:11,2018/11/28 21:11,,2018/11/28 20:58,0:07:37,0:22:51,,00,02,,,,,
★,☆,20,2018/11/28 19:16,166-470-agekke,21471,まちかど端末（乗降ポイントから）,0,61,6,1,2018/11/28 19:18,,,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/28 20:16,,2018/11/28 20:20,,2018/11/28 20:16,2018/11/28 20:16,0:00:00,0:00:00,,00,00,,,,,
★,☆,20,2018/11/28 20:33,035-976-YELLOW,21511,乗客アプリ（目的地から）,3162,735,7,1,2018/11/28 20:36,,,35.452963 139.642093,横浜赤レンガ倉庫,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/11/28 20:43,,2018/11/28 21:03,,2018/11/28 20:43,2018/11/28 20:43,0:00:00,0:00:00,,00,00,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,154,,,,,,,,,,,,,,,,,,,,,,,,,,
